ORDERLINE_ID,ORDER_ID,PRODUCT_ID,PRD_QUANTITY,PRICE_EACH
211352,14270,104,13,720
211353,14270,105,15,480
211354,14270,106,15,960
211355,14270,107,14,420
211356,14271,108,10,120
211357,14271,109,10,180
211358,14271,110,14,264
211359,14271,111,10,204
211360,14271,112,12,3000
211361,14272,101,13,300
211362,14272,102,10,360
211363,14272,103,11,1800
211364,14272,104,14,720
211365,14272,105,11,480
211366,14273,106,14,960
211367,14273,107,14,420
211368,14273,108,13,120
211369,14273,109,10,180
211370,14273,110,14,264
211371,14274,111,15,204
211372,14274,112,15,3000
211373,14274,101,12,300
211374,14274,102,15,360
211375,14274,103,15,1800
211376,14275,104,11,720
211377,14275,105,13,480
211378,14275,106,13,960
211379,14275,107,13,420
211380,14275,108,14,120
211381,14276,109,15,180
211382,14276,110,12,264
211383,14276,111,15,204
211384,14276,112,12,3000
211385,14276,101,12,300
211386,14277,102,14,360
211387,14277,103,10,1800
211388,14277,104,15,720
211389,14277,105,10,480
211390,14277,106,11,960
211391,14278,107,10,420
211392,14278,108,10,120
211393,14278,109,12,180
211394,14278,110,10,264
211395,14278,111,14,204
211396,14279,112,13,3000
211397,14279,101,15,300
211398,14279,102,14,360
211399,14279,103,15,1800
211400,14279,104,14,720
211401,14280,105,12,480
211402,14280,106,15,960
211403,14280,107,13,420
211404,14280,108,15,120
211405,14280,109,12,180
211406,14281,110,10,264
211407,14281,111,14,204
211408,14281,112,13,3000
211409,14281,101,12,300
211410,14281,102,14,360
211411,14282,103,12,1800
211412,14282,104,12,720
211413,14282,105,11,480
211414,14282,106,15,960
211415,14282,107,15,420
211416,14283,108,14,120
211417,14283,109,12,180
211418,14283,110,13,264
211419,14283,111,10,204
211420,14283,112,10,3000
211421,14284,101,13,300
211422,14284,102,12,360
211423,14284,103,15,1800
211424,14284,104,14,720
211425,14284,105,13,480
211426,14285,106,13,960
211427,14285,107,10,420
211428,14285,108,14,120
211429,14285,109,15,180
211430,14285,110,11,264
211431,14286,111,11,204
211432,14286,112,11,3000
211433,14286,101,14,300
211434,14286,102,10,360
211435,14286,103,10,1800
211436,14287,104,11,720
211437,14287,105,14,480
211438,14287,106,10,960
211439,14287,107,13,420
211440,14287,108,14,120
211441,14288,109,14,180
211442,14288,110,14,264
211443,14288,111,13,204
211444,14288,112,15,3000
211445,14288,101,13,300
211446,14289,102,12,360
211447,14289,103,13,1800
211448,14289,104,13,720
211449,14289,105,13,480
211450,14289,106,11,960
211451,14290,107,15,420
211452,14290,108,13,120
211453,14290,109,11,180
211454,14290,110,14,264
211455,14290,111,10,204
211456,14291,112,15,3000
211457,14291,101,15,300
211458,14291,102,12,360
211459,14291,103,15,1800
211460,14291,104,14,720
211461,14292,105,12,480
211462,14292,106,13,960
211463,14292,107,12,420
211464,14292,108,11,120
211465,14292,109,15,180
211466,14293,110,11,264
211467,14293,111,13,204
211468,14293,112,15,3000
211469,14293,101,15,300
211470,14293,102,14,360
211471,14294,103,13,1800
211472,14294,104,11,720
211473,14294,105,10,480
211474,14294,106,15,960
211475,14294,107,12,420
211476,14295,108,11,120
211477,14295,109,14,180
211478,14295,110,11,264
211479,14295,111,11,204
211480,14295,112,14,3000
211481,14296,101,10,300
211482,14296,102,15,360
211483,14296,103,14,1800
211484,14296,104,10,720
211485,14296,105,13,480
211486,14297,106,13,960
211487,14297,107,11,420
211488,14297,108,12,120
211489,14297,109,15,180
211490,14297,110,11,264
211491,14298,111,13,204
211492,14298,112,14,3000
211493,14298,101,14,300
211494,14298,102,15,360
211495,14298,103,13,1800
211496,14299,104,11,720
211497,14299,105,13,480
211498,14299,106,13,960
211499,14299,107,11,420
211500,14299,108,11,120
211501,14300,109,14,180
211502,14300,110,14,264
211503,14300,111,14,204
211504,14300,112,10,3000
211505,14300,101,12,300
211506,14301,102,11,360
211507,14301,103,10,1800
211508,14301,104,12,720
211509,14301,105,12,480
211510,14301,106,10,960
211511,14302,107,13,420
211512,14302,108,13,120
211513,14302,109,15,180
211514,14302,110,13,264
211515,14302,111,10,204
211516,14303,112,13,3000
211517,14303,101,12,300
211518,14303,102,12,360
211519,14303,103,13,1800
211520,14303,104,13,720
211521,14304,105,10,480
211522,14304,106,10,960
211523,14304,107,12,420
211524,14304,108,13,120
211525,14304,109,14,180
211526,14305,110,11,264
211527,14305,111,13,204
211528,14305,112,13,3000
211529,14305,101,10,300
211530,14305,102,12,360
211531,14306,103,13,1800
211532,14306,104,11,720
211533,14306,105,14,480
211534,14306,106,13,960
211535,14306,107,12,420
211536,14307,108,10,120
211537,14307,109,12,180
211538,14307,110,15,264
211539,14307,111,15,204
211540,14307,112,15,3000
211541,14308,101,13,300
211542,14308,102,13,360
211543,14308,103,12,1800
211544,14308,104,11,720
211545,14308,105,15,480
211546,14309,106,11,960
211547,14309,107,14,420
211548,14309,108,14,120
211549,14309,109,14,180
211550,14309,110,12,264
211551,14310,111,12,204
211552,14310,112,15,3000
211553,14310,101,11,300
211554,14310,102,15,360
211555,14310,103,14,1800
211556,14311,104,10,720
211557,14311,105,11,480
211558,14311,106,10,960
211559,14311,107,12,420
211560,14311,108,15,120
211561,14312,109,13,180
211562,14312,110,10,264
211563,14312,111,13,204
211564,14312,112,11,3000
211565,14312,101,14,300
211566,14313,102,14,360
211567,14313,103,15,1800
211568,14313,104,12,720
211569,14313,105,10,480
211570,14313,106,12,960
211571,14314,107,11,420
211572,14314,108,12,120
211573,14314,109,11,180
211574,14314,110,15,264
211575,14314,111,14,204
211576,14315,112,13,3000
211577,14315,101,11,300
211578,14315,102,14,360
211579,14315,103,14,1800
211580,14315,104,10,720
211581,14316,105,14,480
211582,14316,106,15,960
211583,14316,107,11,420
211584,14316,108,12,120
211585,14316,109,15,180
211586,14317,110,12,264
211587,14317,111,10,204
211588,14317,112,15,3000
211589,14317,101,13,300
211590,14317,102,11,360
211591,14318,103,15,1800
211592,14318,104,12,720
211593,14318,105,14,480
211594,14318,106,13,960
211595,14318,107,14,420
211596,14319,108,13,120
211597,14319,109,12,180
211598,14319,110,10,264
211599,14319,111,13,204
211600,14319,112,12,3000
211601,14320,101,15,300
211602,14320,102,10,360
211603,14320,103,10,1800
211604,14320,104,11,720
211605,14320,105,15,480
211606,14321,106,15,960
211607,14321,107,14,420
211608,14321,108,13,120
211609,14321,109,14,180
211610,14321,110,12,264
211611,14322,111,15,204
211612,14322,112,12,3000
211613,14322,101,12,300
211614,14322,102,11,360
211615,14322,103,10,1800
211616,14323,104,13,720
211617,14323,105,13,480
211618,14323,106,12,960
211619,14323,107,11,420
211620,14323,108,15,120
211621,14324,109,11,180
211622,14324,110,11,264
211623,14324,111,11,204
211624,14324,112,14,3000
211625,14324,101,10,300
211626,14325,102,12,360
211627,14325,103,12,1800
211628,14325,104,10,720
211629,14325,105,15,480
211630,14325,106,15,960
211631,14326,107,12,420
211632,14326,108,13,120
211633,14326,109,12,180
211634,14326,110,14,264
211635,14326,111,15,204
211636,14327,112,14,3000
211637,14327,101,14,300
211638,14327,102,12,360
211639,14327,103,13,1800
211640,14327,104,10,720
211641,14328,105,12,480
211642,14328,106,10,960
211643,14328,107,12,420
211644,14328,108,13,120
211645,14328,109,13,180
211646,14329,110,11,264
211647,14329,111,11,204
211648,14329,112,12,3000
211649,14329,101,10,300
211650,14329,102,10,360
211651,14330,103,10,1800
211652,14330,104,12,720
211653,14330,105,11,480
211654,14330,106,10,960
211655,14330,107,11,420
211656,14331,108,13,120
211657,14331,109,12,180
211658,14331,110,14,264
211659,14331,111,10,204
211660,14331,112,10,3000
211661,14332,101,13,300
211662,14332,102,12,360
211663,14332,103,11,1800
211664,14332,104,13,720
211665,14332,105,10,480
211666,14333,106,11,960
211667,14333,107,13,420
211668,14333,108,11,120
211669,14333,109,10,180
211670,14333,110,15,264
211671,14334,111,12,204
211672,14334,112,10,3000
211673,14334,101,10,300
211674,14334,102,15,360
211675,14334,103,10,1800
211676,14335,104,11,720
211677,14335,105,13,480
211678,14335,106,13,960
211679,14335,107,13,420
211680,14335,108,15,120
211681,14336,109,14,180
211682,14336,110,14,264
211683,14336,111,10,204
211684,14336,112,13,3000
211685,14336,101,14,300
211686,14337,102,10,360
211687,14337,103,10,1800
211688,14337,104,11,720
211689,14337,105,11,480
211690,14337,106,14,960
211691,14338,107,11,420
211692,14338,108,14,120
211693,14338,109,13,180
211694,14338,110,12,264
211695,14338,111,13,204
211696,14339,112,14,3000
211697,14339,101,11,300
211698,14339,102,11,360
211699,14339,103,14,1800
211700,14339,104,13,720
211701,14340,105,14,480
211702,14340,106,13,960
211703,14340,107,14,420
211704,14340,108,13,120
211705,14340,109,15,180
211706,14341,110,15,264
211707,14341,111,14,204
211708,14341,112,14,3000
211709,14341,101,12,300
211710,14341,102,14,360
211711,14342,103,14,1800
211712,14342,104,12,720
211713,14342,105,13,480
211714,14342,106,15,960
211715,14342,107,12,420
211716,14343,108,14,120
211717,14343,109,11,180
211718,14343,110,12,264
211719,14343,111,12,204
211720,14343,112,12,3000
211721,14344,101,14,300
211722,14344,102,11,360
211723,14344,103,13,1800
211724,14344,104,13,720
211725,14344,105,14,480
211726,14345,106,12,960
211727,14345,107,12,420
211728,14345,108,15,120
211729,14345,109,13,180
211730,14345,110,12,264
211731,14346,111,15,204
211732,14346,112,14,3000
211733,14346,101,14,300
211734,14346,102,13,360
211735,14346,103,15,1800
211736,14347,104,10,720
211737,14347,105,15,480
211738,14347,106,12,960
211739,14347,107,14,420
211740,14347,108,14,120
211741,14348,109,13,180
211742,14348,110,14,264
211743,14348,111,15,204
211744,14348,112,14,3000
211745,14348,101,11,300
211746,14349,102,13,360
211747,14349,103,10,1800
211748,14349,104,12,720
211749,14349,105,14,480
211750,14349,106,11,960
211751,14350,107,14,420
211752,14350,108,11,120
211753,14350,109,13,180
211754,14350,110,10,264
211755,14350,111,14,204
211756,14351,112,13,3000
211757,14351,101,11,300
211758,14351,102,14,360
211759,14351,103,10,1800
211760,14351,104,10,720
211761,14352,105,12,480
211762,14352,106,13,960
211763,14352,107,12,420
211764,14352,108,11,120
211765,14352,109,10,180
211766,14353,110,14,264
211767,14353,111,12,204
211768,14353,112,12,3000
211769,14353,101,13,300
211770,14353,102,10,360
211771,14354,103,15,1800
211772,14354,104,14,720
211773,14354,105,12,480
211774,14354,106,12,960
211775,14354,107,11,420
211776,14355,108,10,120
211777,14355,109,14,180
211778,14355,110,13,264
211779,14355,111,10,204
211780,14355,112,11,3000
211781,14356,101,11,300
211782,14356,102,12,360
211783,14356,103,13,1800
211784,14356,104,15,720
211785,14356,105,13,480
211786,14357,106,13,960
211787,14357,107,15,420
211788,14357,108,10,120
211789,14357,109,11,180
211790,14357,110,13,264
211791,14358,111,11,204
211792,14358,112,15,3000
211793,14358,101,13,300
211794,14358,102,15,360
211795,14358,103,13,1800
211796,14359,104,15,720
211797,14359,105,10,480
211798,14359,106,12,960
211799,14359,107,11,420
211800,14359,108,10,120
211801,14360,109,11,180
211802,14360,110,14,264
211803,14360,111,14,204
211804,14360,112,15,3000
211805,14360,101,15,300
211806,14361,102,11,360
211807,14361,103,12,1800
211808,14361,104,11,720
211809,14361,105,15,480
211810,14361,106,12,960
211811,14362,107,13,420
211812,14362,108,15,120
211813,14362,109,15,180
211814,14362,110,15,264
211815,14362,111,15,204
211816,14363,112,14,3000
211817,14363,101,14,300
211818,14363,102,12,360
211819,14363,103,10,1800
211820,14363,104,14,720
211821,14364,105,11,480
211822,14364,106,14,960
211823,14364,107,13,420
211824,14364,108,15,120
211825,14364,109,12,180
211826,14365,110,11,264
211827,14365,111,10,204
211828,14365,112,14,3000
211829,14365,101,12,300
211830,14365,102,12,360
211831,14366,103,11,1800
211832,14366,104,13,720
211833,14366,105,10,480
211834,14366,106,12,960
211835,14366,107,15,420
211836,14367,108,12,120
211837,14367,109,12,180
211838,14367,110,13,264
211839,14367,111,14,204
211840,14367,112,15,3000
211841,14368,101,15,300
211842,14368,102,12,360
211843,14368,103,14,1800
211844,14368,104,12,720
211845,14368,105,13,480
211846,14369,106,15,960
211847,14369,107,11,420
211848,14369,108,13,120
211849,14369,109,10,180
211850,14369,110,10,264
211851,14370,111,13,204
211852,14370,112,15,3000
211853,14370,101,15,300
211854,14370,102,11,360
211855,14370,103,11,1800
211856,14371,104,12,720
211857,14371,105,10,480
211858,14371,106,11,960
211859,14371,107,14,420
211860,14371,108,10,120
211861,14372,109,15,180
211862,14372,110,11,264
211863,14372,111,15,204
211864,14372,112,12,3000
211865,14372,101,12,300
211866,14373,102,10,360
211867,14373,103,11,1800
211868,14373,104,12,720
211869,14373,105,10,480
211870,14373,106,15,960
211871,14374,107,10,420
211872,14374,108,13,120
211873,14374,109,14,180
211874,14374,110,15,264
211875,14374,111,10,204
211876,14375,112,12,3000
211877,14375,101,13,300
211878,14375,102,12,360
211879,14375,103,14,1800
211880,14375,104,15,720
211881,14376,105,11,480
211882,14376,106,12,960
211883,14376,107,15,420
211884,14376,108,14,120
211885,14376,109,12,180
211886,14377,110,11,264
211887,14377,111,11,204
211888,14377,112,12,3000
211889,14377,101,12,300
211890,14377,102,12,360
211891,14378,103,11,1800
211892,14378,104,13,720
211893,14378,105,11,480
211894,14378,106,10,960
211895,14378,107,10,420
211896,14379,108,13,120
211897,14379,109,14,180
211898,14379,110,11,264
211899,14379,111,14,204
211900,14379,112,12,3000
211901,14380,101,12,300
211902,14380,102,11,360
211903,14380,103,15,1800
211904,14380,104,13,720
211905,14380,105,11,480
211906,14381,106,13,960
211907,14381,107,12,420
211908,14381,108,14,120
211909,14381,109,10,180
211910,14381,110,10,264
211911,14382,111,10,204
211912,14382,112,13,3000
211913,14382,101,12,300
211914,14382,102,15,360
211915,14382,103,10,1800
211916,14383,104,14,720
211917,14383,105,14,480
211918,14383,106,12,960
211919,14383,107,10,420
211920,14383,108,15,120
211921,14384,109,10,180
211922,14384,110,10,264
211923,14384,111,15,204
211924,14384,112,12,3000
211925,14384,101,12,300
211926,14385,102,12,360
211927,14385,103,13,1800
211928,14385,104,12,720
211929,14385,105,15,480
211930,14385,106,13,960
211931,14386,107,10,420
211932,14386,108,11,120
211933,14386,109,13,180
211934,14386,110,13,264
211935,14386,111,10,204
211936,14387,112,12,3000
211937,14387,101,14,300
211938,14387,102,10,360
211939,14387,103,13,1800
211940,14387,104,12,720
211941,14388,105,14,480
211942,14388,106,13,960
211943,14388,107,10,420
211944,14388,108,12,120
211945,14388,109,11,180
211946,14389,110,14,264
211947,14389,111,12,204
211948,14389,112,12,3000
211949,14389,101,13,300
211950,14389,102,10,360
211951,14390,103,11,1800
211952,14390,104,12,720
211953,14390,105,12,480
211954,14390,106,11,960
211955,14390,107,15,420
211956,14391,108,10,120
211957,14391,109,13,180
211958,14391,110,11,264
211959,14391,111,15,204
211960,14391,112,11,3000
211961,14392,101,13,300
211962,14392,102,15,360
211963,14392,103,10,1800
211964,14392,104,10,720
211965,14392,105,11,480
211966,14393,106,10,960
211967,14393,107,13,420
211968,14393,108,13,120
211969,14393,109,15,180
211970,14393,110,15,264
211971,14394,111,13,204
211972,14394,112,15,3000
211973,14394,101,15,300
211974,14394,102,11,360
211975,14394,103,13,1800
211976,14395,104,14,720
211977,14395,105,15,480
211978,14395,106,15,960
211979,14395,107,13,420
211980,14395,108,13,120
211981,14396,109,14,180
211982,14396,110,10,264
211983,14396,111,15,204
211984,14396,112,15,3000
211985,14396,101,13,300
211986,14397,102,15,360
211987,14397,103,14,1800
211988,14397,104,11,720
211989,14397,105,15,480
211990,14397,106,14,960
211991,14398,107,13,420
211992,14398,108,15,120
211993,14398,109,14,180
211994,14398,110,12,264
211995,14398,111,14,204
211996,14399,112,14,3000
211997,14399,101,15,300
211998,14399,102,12,360
211999,14399,103,11,1800
212000,14399,104,10,720
212001,14400,101,14,300
212002,14400,102,11,360
212003,14400,103,12,1800
212004,14400,104,14,720
212005,14400,105,14,480
212006,14401,106,15,960
212007,14401,107,14,420
212008,14401,108,14,120
212009,14401,109,13,180
212010,14401,110,10,264
212011,14402,111,14,204
212012,14402,112,13,3000
212013,14402,101,12,300
212014,14402,102,12,360
212015,14402,103,12,1800
212016,14403,104,12,720
212017,14403,105,13,480
212018,14403,106,13,960
212019,14403,107,13,420
212020,14403,108,15,120
212021,14404,109,14,180
212022,14404,110,12,264
212023,14404,111,11,204
212024,14404,112,12,3000
212025,14404,101,11,300
212026,14405,102,12,360
212027,14405,103,11,1800
212028,14405,104,14,720
212029,14405,105,14,480
212030,14405,106,11,960
212031,14406,107,11,420
212032,14406,108,15,120
212033,14406,109,10,180
212034,14406,110,13,264
212035,14406,111,15,204
212036,14407,112,15,3000
212037,14407,101,15,300
212038,14407,102,15,360
212039,14407,103,15,1800
212040,14407,104,12,720
212041,14408,105,12,480
212042,14408,106,12,960
212043,14408,107,14,420
212044,14408,108,14,120
212045,14408,109,12,180
212046,14409,110,13,264
212047,14409,111,14,204
212048,14409,112,12,3000
212049,14409,101,10,300
212050,14409,102,10,360
212051,14410,103,15,1800
212052,14410,104,11,720
212053,14410,105,11,480
212054,14410,106,11,960
212055,14410,107,10,420
212056,14411,108,11,120
212057,14411,109,12,180
212058,14411,110,15,264
212059,14411,111,12,204
212060,14411,112,14,3000
212061,14412,101,14,300
212062,14412,102,14,360
212063,14412,103,11,1800
212064,14412,104,10,720
212065,14412,105,11,480
212066,14413,106,10,960
212067,14413,107,13,420
212068,14413,108,15,120
212069,14413,109,10,180
212070,14413,110,15,264
212071,14414,111,14,204
212072,14414,112,13,3000
212073,14414,101,13,300
212074,14414,102,13,360
212075,14414,103,10,1800
212076,14415,104,13,720
212077,14415,105,13,480
212078,14415,106,13,960
212079,14415,107,14,420
212080,14415,108,12,120
212081,14416,109,15,180
212082,14416,110,13,264
212083,14416,111,10,204
212084,14416,112,11,3000
212085,14416,101,11,300
212086,14417,102,12,360
212087,14417,103,10,1800
212088,14417,104,12,720
212089,14417,105,11,480
212090,14417,106,10,960
212091,14418,107,14,420
212092,14418,108,11,120
212093,14418,109,14,180
212094,14418,110,11,264
212095,14418,111,12,204
212096,14419,112,15,3000
212097,14419,101,14,300
212098,14419,102,13,360
212099,14419,103,13,1800
212100,14419,104,13,720
212101,14420,105,10,480
212102,14420,106,15,960
212103,14420,107,13,420
212104,14420,108,13,120
212105,14420,109,13,180
212106,14421,110,10,264
212107,14421,111,12,204
212108,14421,112,11,3000
212109,14421,101,12,300
212110,14421,102,11,360
212111,14422,103,15,1800
212112,14422,104,12,720
212113,14422,105,12,480
212114,14422,106,12,960
212115,14422,107,13,420
212116,14423,108,13,120
212117,14423,109,15,180
212118,14423,110,15,264
212119,14423,111,12,204
212120,14423,112,14,3000
212121,14424,101,11,300
212122,14424,102,13,360
212123,14424,103,12,1800
212124,14424,104,15,720
212125,14424,105,11,480
212126,14425,106,15,960
212127,14425,107,13,420
212128,14425,108,14,120
212129,14425,109,12,180
212130,14425,110,14,264
212131,14426,111,11,204
212132,14426,112,12,3000
212133,14426,101,14,300
212134,14426,102,14,360
212135,14426,103,15,1800
212136,14427,104,15,720
212137,14427,105,10,480
212138,14427,106,12,960
212139,14427,107,14,420
212140,14427,108,14,120
212141,14428,109,15,180
212142,14428,110,12,264
212143,14428,111,13,204
212144,14428,112,15,3000
212145,14428,101,12,300
212146,14429,102,10,360
212147,14429,103,13,1800
212148,14429,104,12,720
212149,14429,105,15,480
212150,14429,106,10,960
212151,14430,107,10,420
212152,14430,108,11,120
212153,14430,109,10,180
212154,14430,110,10,264
212155,14430,111,10,204
212156,14431,112,13,3000
212157,14431,101,15,300
212158,14431,102,15,360
212159,14431,103,12,1800
212160,14431,104,15,720
212161,14432,105,10,480
212162,14432,106,10,960
212163,14432,107,15,420
212164,14432,108,10,120
212165,14432,109,14,180
212166,14433,110,12,264
212167,14433,111,11,204
212168,14433,112,14,3000
212169,14433,101,13,300
212170,14433,102,11,360
212171,14434,103,11,1800
212172,14434,104,12,720
212173,14434,105,13,480
212174,14434,106,11,960
212175,14434,107,15,420
212176,14435,108,12,120
212177,14435,109,11,180
212178,14435,110,11,264
212179,14435,111,13,204
212180,14435,112,12,3000
212181,14436,101,14,300
212182,14436,102,14,360
212183,14436,103,14,1800
212184,14436,104,13,720
212185,14436,105,12,480
212186,14437,106,10,960
212187,14437,107,11,420
212188,14437,108,12,120
212189,14437,109,15,180
212190,14437,110,10,264
212191,14438,111,13,204
212192,14438,112,10,3000
212193,14438,101,14,300
212194,14438,102,14,360
212195,14438,103,15,1800
212196,14439,104,15,720
212197,14439,105,11,480
212198,14439,106,12,960
212199,14439,107,12,420
212200,14439,108,10,120
212201,14440,109,11,180
212202,14440,110,12,264
212203,14440,111,12,204
212204,14440,112,15,3000
212205,14440,101,15,300
212206,14441,102,15,360
212207,14441,103,11,1800
212208,14441,104,14,720
212209,14441,105,14,480
212210,14441,106,12,960
212211,14442,107,14,420
212212,14442,108,12,120
212213,14442,109,11,180
212214,14442,110,15,264
212215,14442,111,11,204
212216,14443,112,15,3000
212217,14443,101,10,300
212218,14443,102,14,360
212219,14443,103,15,1800
212220,14443,104,12,720
212221,14444,105,10,480
212222,14444,106,13,960
212223,14444,107,12,420
212224,14444,108,14,120
212225,14444,109,14,180
212226,14445,110,10,264
212227,14445,111,13,204
212228,14445,112,12,3000
212229,14445,101,12,300
212230,14445,102,14,360
212231,14446,103,10,1800
212232,14446,104,10,720
212233,14446,105,10,480
212234,14446,106,15,960
212235,14446,107,15,420
212236,14447,108,13,120
212237,14447,109,11,180
212238,14447,110,13,264
212239,14447,111,14,204
212240,14447,112,11,3000
212241,14448,101,14,300
212242,14448,102,10,360
212243,14448,103,13,1800
212244,14448,104,11,720
212245,14448,105,11,480
212246,14449,106,14,960
212247,14449,107,12,420
212248,14449,108,14,120
212249,14449,109,10,180
212250,14449,110,12,264
212251,14450,111,13,204
212252,14450,112,10,3000
212253,14450,101,10,300
212254,14450,102,13,360
212255,14450,103,10,1800
212256,14451,104,11,720
212257,14451,105,11,480
212258,14451,106,11,960
212259,14451,107,12,420
212260,14451,108,12,120
212261,14452,109,12,180
212262,14452,110,11,264
212263,14452,111,14,204
212264,14452,112,15,3000
212265,14452,101,14,300
212266,14453,102,15,360
212267,14453,103,10,1800
212268,14453,104,12,720
212269,14453,105,10,480
212270,14453,106,12,960
212271,14454,107,14,420
212272,14454,108,14,120
212273,14454,109,10,180
212274,14454,110,13,264
212275,14454,111,14,204
212276,14455,112,11,3000
212277,14455,101,14,300
212278,14455,102,13,360
212279,14455,103,13,1800
212280,14455,104,10,720
212281,14456,105,14,480
212282,14456,106,14,960
212283,14456,107,12,420
212284,14456,108,10,120
212285,14456,109,10,180
212286,14457,110,14,264
212287,14457,111,15,204
212288,14457,112,15,3000
212289,14457,101,14,300
212290,14457,102,12,360
212291,14458,103,14,1800
212292,14458,104,10,720
212293,14458,105,13,480
212294,14458,106,12,960
212295,14458,107,12,420
212296,14459,108,13,120
212297,14459,109,15,180
212298,14459,110,15,264
212299,14459,111,12,204
212300,14459,112,12,3000
212301,14460,101,14,300
212302,14460,102,11,360
212303,14460,103,11,1800
212304,14460,104,14,720
212305,14460,105,15,480
212306,14461,106,14,960
212307,14461,107,11,420
212308,14461,108,12,120
212309,14461,109,13,180
212310,14461,110,10,264
212311,14462,111,14,204
212312,14462,112,10,3000
212313,14462,101,15,300
212314,14462,102,11,360
212315,14462,103,12,1800
212316,14463,104,10,720
212317,14463,105,14,480
212318,14463,106,12,960
212319,14463,107,15,420
212320,14463,108,13,120
212321,14464,109,12,180
212322,14464,110,12,264
212323,14464,111,12,204
212324,14464,112,15,3000
212325,14464,101,10,300
212326,14465,102,10,360
212327,14465,103,11,1800
212328,14465,104,10,720
212329,14465,105,14,480
212330,14465,106,11,960
212331,14466,107,12,420
212332,14466,108,14,120
212333,14466,109,13,180
212334,14466,110,10,264
212335,14466,111,10,204
212336,14467,112,14,3000
212337,14467,101,11,300
212338,14467,102,15,360
212339,14467,103,15,1800
212340,14467,104,10,720
212341,14468,105,15,480
212342,14468,106,12,960
212343,14468,107,14,420
212344,14468,108,14,120
212345,14468,109,12,180
212346,14469,110,11,264
212347,14469,111,10,204
212348,14469,112,10,3000
212349,14469,101,15,300
212350,14469,102,15,360
212351,14470,103,12,1800
212352,14470,104,12,720
212353,14470,105,10,480
212354,14470,106,11,960
212355,14470,107,14,420
212356,14471,108,15,120
212357,14471,109,12,180
212358,14471,110,14,264
212359,14471,111,10,204
212360,14471,112,13,3000
212361,14472,101,13,300
212362,14472,102,13,360
212363,14472,103,15,1800
212364,14472,104,14,720
212365,14472,105,13,480
212366,14473,106,12,960
212367,14473,107,11,420
212368,14473,108,13,120
212369,14473,109,13,180
212370,14473,110,12,264
212371,14474,111,10,204
212372,14474,112,10,3000
212373,14474,101,11,300
212374,14474,102,12,360
212375,14474,103,13,1800
212376,14475,104,12,720
212377,14475,105,12,480
212378,14475,106,15,960
212379,14475,107,11,420
212380,14475,108,15,120
212381,14476,109,12,180
212382,14476,110,14,264
212383,14476,111,14,204
212384,14476,112,15,3000
212385,14476,101,14,300
212386,14477,102,14,360
212387,14477,103,14,1800
212388,14477,104,12,720
212389,14477,105,10,480
212390,14477,106,15,960
212391,14478,107,15,420
212392,14478,108,15,120
212393,14478,109,15,180
212394,14478,110,12,264
212395,14478,111,15,204
212396,14479,112,10,3000
212397,14479,101,12,300
212398,14479,102,13,360
212399,14479,103,14,1800
212400,14479,104,14,720
212401,14480,105,15,480
212402,14480,106,13,960
212403,14480,107,13,420
212404,14480,108,15,120
212405,14480,109,13,180
212406,14481,110,11,264
212407,14481,111,10,204
212408,14481,112,10,3000
212409,14481,101,13,300
212410,14481,102,12,360
212411,14482,103,14,1800
212412,14482,104,15,720
212413,14482,105,15,480
212414,14482,106,10,960
212415,14482,107,14,420
212416,14483,108,15,120
212417,14483,109,13,180
212418,14483,110,15,264
212419,14483,111,13,204
212420,14483,112,12,3000
212421,14484,101,15,300
212422,14484,102,13,360
212423,14484,103,15,1800
212424,14484,104,12,720
212425,14484,105,12,480
212426,14485,106,12,960
212427,14485,107,11,420
212428,14485,108,15,120
212429,14485,109,10,180
212430,14485,110,10,264
212431,14486,111,11,204
212432,14486,112,15,3000
212433,14486,101,15,300
212434,14486,102,10,360
212435,14486,103,10,1800
212436,14487,104,10,720
212437,14487,105,15,480
212438,14487,106,12,960
212439,14487,107,15,420
212440,14487,108,14,120
212441,14488,109,11,180
212442,14488,110,10,264
212443,14488,111,10,204
212444,14488,112,15,3000
212445,14488,101,10,300
212446,14489,102,10,360
212447,14489,103,15,1800
212448,14489,104,10,720
212449,14489,105,10,480
212450,14489,106,15,960
212451,14490,107,12,420
212452,14490,108,12,120
212453,14490,109,10,180
212454,14490,110,11,264
212455,14490,111,12,204
212456,14491,112,14,3000
212457,14491,101,10,300
212458,14491,102,15,360
212459,14491,103,15,1800
212460,14491,104,15,720
212461,14492,105,12,480
212462,14492,106,13,960
212463,14492,107,10,420
212464,14492,108,10,120
212465,14492,109,14,180
212466,14493,110,13,264
212467,14493,111,14,204
212468,14493,112,11,3000
212469,14493,101,12,300
212470,14493,102,11,360
212471,14494,103,11,1800
212472,14494,104,13,720
212473,14494,105,11,480
212474,14494,106,11,960
212475,14494,107,15,420
212476,14495,108,15,120
212477,14495,109,11,180
212478,14495,110,10,264
212479,14495,111,15,204
212480,14495,112,12,3000
212481,14496,101,14,300
212482,14496,102,10,360
212483,14496,103,12,1800
212484,14496,104,15,720
212485,14496,105,15,480
212486,14497,106,11,960
212487,14497,107,14,420
212488,14497,108,15,120
212489,14497,109,12,180
212490,14497,110,10,264
212491,14498,111,10,204
212492,14498,112,13,3000
212493,14498,101,10,300
212494,14498,102,14,360
212495,14498,103,10,1800
212496,14499,104,10,720
212497,14499,105,13,480
